t_sec,WSE_고읍교,h_고읍교,WSE_경호교,h_경호교,WSE_수산교,h_수산교
36000,111.20692717639997,0.0,89.8684368369101,2.645994612690245,59.12920633447404,7.105427357601002e-15
36600,111.20692717639997,0.0,89.90901215638573,2.6865699321658667,59.12920633447404,7.105427357601002e-15
37200,111.20692717639997,0.0,89.93174827020579,2.709306045985926,59.12920633447404,7.105427357601002e-15
37800,111.20692717639997,0.0,89.93987389833656,2.717431674116696,59.12920633447404,7.105427357601002e-15
38400,111.20692717639997,0.0,89.93721692947388,2.7147747052540154,59.12920633447404,7.105427357601002e-15
39000,111.20692717639997,0.0,89.92648934562294,2.704047121403079,59.12920633447404,7.105427357601002e-15
39600,111.20692717639997,0.0,89.91001003398564,2.687567809765781,59.12920633447404,7.105427357601002e-15
40200,111.20692717639997,0.0,89.88915031402884,2.666708089808978,59.12920633447404,7.105427357601002e-15
40800,111.20692717639997,0.0,89.86525042226906,2.6428081980491953,59.12920633447404,7.105427357601002e-15
41400,111.20692717639997,0.0,89.83958807223465,2.6171458480147862,59.12920633447404,7.105427357601002e-15
42000,111.20692717639997,0.0,89.81280664562914,2.5903644214092765,59.12920633447404,7.105427357601002e-15
42600,111.20692717639997,0.0,89.78525164699846,2.5628094227785994,59.12920633447404,7.105427357601002e-15
43200,111.20692717639997,0.0,89.75688142639571,2.5344392021758466,59.12920633447404,7.105427357601002e-15
43800,111.20692717639997,0.0,89.72859155213258,2.5061493279127234,59.12920633447404,7.105427357601002e-15
44400,111.20692717639997,0.0,89.70067036903716,2.478228144817294,59.12920633447404,7.105427357601002e-15
45000,111.20692717639997,0.0,89.67337645501301,2.450934230793152,59.12920633447404,7.105427357601002e-15
45600,111.20692717639997,0.0,89.6467639261619,2.4243217019420342,59.12920633447404,7.105427357601002e-15
46200,111.20692717639997,0.0,89.62110026995497,2.398658045735104,59.12920633447404,7.105427357601002e-15
46800,111.20692717639997,0.0,89.59625932333546,2.3738170991155982,59.12920633447404,7.105427357601002e-15
47400,111.20692717639997,0.0,89.57274994414253,2.350307719922668,59.12920633447404,7.105427357601002e-15
48000,111.20692717639997,0.0,89.55064492185117,2.328202697631312,59.12920633447404,7.105427357601002e-15
48600,111.20692717639997,0.0,89.529434548835,2.3069923246151376,59.12920633447404,7.105427357601002e-15
49200,111.20692717639997,0.0,89.50898690017291,2.2865446759530528,59.12920633447404,7.105427357601002e-15
49800,111.20692717639997,0.0,89.48922372270887,2.26678149848901,59.12920633447404,7.105427357601002e-15
50400,111.20692717639997,0.0,89.47000275662951,2.2475605324096506,59.12920633447404,7.105427357601002e-15
51000,111.20692717639997,0.0,89.45122406035004,2.2287818361301817,59.12920633447404,7.105427357601002e-15
51600,111.20692717639997,0.0,89.43278183497489,2.210339610755028,59.12920633447404,7.105427357601002e-15
52200,111.20692717639997,0.0,89.41452649632251,2.1920842721026474,59.12920633447404,7.105427357601002e-15
52800,111.20692717639997,0.0,89.39643555824321,2.1739933340233506,59.12920633447404,7.105427357601002e-15
53400,111.20692717639997,0.0,89.37852965319757,2.156087428977713,59.12920633447404,7.105427357601002e-15
54000,111.20692717639997,0.0,89.3610175278861,2.1385753036662436,59.12920633447404,7.105427357601002e-15
54600,111.20692717639997,0.0,89.34395324939797,2.1215110251781084,59.12920633447404,7.105427357601002e-15
55200,111.20692717639997,0.0,89.32712703086567,2.104684806645807,59.12920633447404,7.105427357601002e-15
55800,111.20692717639997,0.0,89.31054410231724,2.088101878097376,59.12920633447404,7.105427357601002e-15
56400,111.20692717639997,0.0,89.29421568522606,2.0717734610062024,59.12920633447404,7.105427357601002e-15
57000,111.20692717639997,0.0,89.27810654364677,2.05566431942691,59.12920633447404,7.105427357601002e-15
57600,111.20692717639997,0.0,89.26217787690477,2.039735652684911,59.12920633447404,7.105427357601002e-15
58200,111.20692717639997,0.0,89.24607292269232,2.0236306984724592,59.12920633447404,7.105427357601002e-15
58800,111.20692717639997,0.0,89.22974515362172,2.0073029294018596,59.12920633447404,7.105427357601002e-15
59400,111.20692717639997,0.0,89.21323150610952,1.9907892818896613,59.12920633447404,7.105427357601002e-15
60000,111.20692717639997,0.0,89.19676392873448,1.9743217045146224,59.12920633447404,7.105427357601002e-15
60600,111.20692717639997,0.0,89.18042647726998,1.957984253050114,59.12920633447404,7.105427357601002e-15
61200,111.20692717639997,0.0,89.16425132790293,1.9418091036830702,59.12920633447404,7.105427357601002e-15
61800,111.20692717639997,0.0,89.14823413789205,1.9257919136721853,59.12920633447404,7.105427357601002e-15
62400,111.20692717639997,0.0,89.13240574066175,1.9099635164418913,59.12920633447404,7.105427357601002e-15
63000,111.20692717639997,0.0,89.11698003514914,1.894537810929279,59.12920633447404,7.105427357601002e-15
63600,111.20692717639997,0.0,89.10199672265828,1.8795544984384236,59.12920633447404,7.105427357601002e-15
64200,111.20692717639997,0.0,89.08744323556066,1.8650010113407944,59.12920633447404,7.105427357601002e-15
64800,111.20692717639997,0.0,89.07344904320274,1.8510068189828814,59.12920633447404,7.105427357601002e-15
65400,111.20692717639997,0.0,89.06008214152956,1.8376399173097013,59.12920633447404,7.105427357601002e-15
66000,111.20692717639997,0.0,89.04731978254692,1.82487755832706,59.12920633447404,7.105427357601002e-15
66600,111.20692717639997,0.0,89.03509816678012,1.812655942560255,59.12920633447404,7.105427357601002e-15
67200,111.20692717639997,0.0,89.02356910449814,1.8011268802782752,59.12920633447404,7.105427357601002e-15
67800,111.20692717639997,0.0,89.01277739582667,1.790335171606813,59.12920633447404,7.105427357601002e-15
68400,111.20692717639997,0.0,89.00274327380325,1.780301049583386,59.12920633447404,7.105427357601002e-15
69000,111.20692717639997,0.0,88.99344905461874,1.7710068303988749,59.12920633447404,7.105427357601002e-15
69600,111.20692717639997,0.0,88.98488170061721,1.762439476397347,59.12920633447404,7.105427357601002e-15
70200,111.20692717639997,0.0,88.97704822057597,1.754605996356105,59.12920633447404,7.105427357601002e-15
70800,111.20692717639997,0.0,88.96983867404832,1.7473964498284573,59.12920633447404,7.105427357601002e-15
71400,111.20692717639997,0.0,88.96315998794725,1.740717763727389,59.12920633447404,7.105427357601002e-15
72000,111.20692717639997,0.0,88.95703912233566,1.7345968981157966,59.12920633447404,7.105427357601002e-15
72600,111.20692717639997,0.0,88.95137075313353,1.72892852891367,59.12920633447404,7.105427357601002e-15
73200,111.20692717639997,0.0,88.94604681480247,1.7236045905826103,59.12920633447404,7.105427357601002e-15
73800,111.20692717639997,0.0,88.94100269668462,1.718560472464759,59.12920633447404,7.105427357601002e-15
74400,111.20692717639997,0.0,88.93618318719685,1.7137409629769849,59.12920633447404,7.105427357601002e-15
75000,111.20692717639997,0.0,88.93152098346809,1.7090787592482286,59.12920633447404,7.105427357601002e-15
75600,111.20692717639997,0.0,88.92696339425386,1.704521170033999,59.12920633447404,7.105427357601002e-15
76200,111.20692717639997,0.0,88.92247778959026,1.7000355653703991,59.12920633447404,7.105427357601002e-15
76800,111.20692717639997,0.0,88.91803919131407,1.695596967094204,59.12920633447404,7.105427357601002e-15
77400,111.20692717639997,0.0,88.9136429084378,1.6912006842179323,59.12920633447404,7.105427357601002e-15
78000,111.20692717639997,0.0,88.90929309692063,1.6868508727007736,59.12920633447404,7.105427357601002e-15
78600,111.20692717639997,0.0,88.90495249454061,1.6825102703207477,59.12920633447404,7.105427357601002e-15
79200,111.20692717639997,0.0,88.90060341253863,1.678161188318768,59.12920633447404,7.105427357601002e-15
79800,111.20692717639997,0.0,88.89626499462305,1.6738227704031914,59.12920633447404,7.105427357601002e-15
80400,111.20692717639997,0.0,88.89194365323179,1.6695014290119303,59.12920633447404,7.105427357601002e-15
81000,111.20692717639997,0.0,88.88764608090514,1.665203856685281,59.12920633447404,7.105427357601002e-15
81600,111.20692717639997,0.0,88.88339249455181,1.660950270331952,59.12920633447404,7.105427357601002e-15
82200,111.20692717639997,0.0,88.87923456471037,1.6567923404905116,59.12920633447404,7.105427357601002e-15
82800,111.20692717639997,0.0,88.87522663309659,1.6527844088767267,59.12920633447404,7.105427357601002e-15
83400,111.20692717639997,0.0,88.87145424777707,1.649012023557205,59.12920633447404,7.105427357601002e-15
84000,111.20692717639997,0.0,88.86793252521079,1.6454903009909287,59.12920633447404,7.105427357601002e-15
84600,111.20692717639997,0.0,88.86473387410302,1.6422916498831626,59.12920633447404,7.105427357601002e-15
85200,111.20692717639997,0.0,88.8619573398012,1.6395151155813323,59.12920633447404,7.105427357601002e-15
85800,111.20692717639997,0.0,88.85961827635008,1.637176052130215,59.12920633447404,7.105427357601002e-15
86400,111.20692717639997,0.0,88.85770460575696,1.6352623815371032,59.12920633447404,7.105427357601002e-15
87000,111.20692717639997,0.0,88.85618089172178,1.633738667501916,59.12920633447404,7.105427357601002e-15
87600,111.20692717639997,0.0,88.85500118422657,1.6325589600067048,59.12920633447404,7.105427357601002e-15
88200,111.20692717639997,0.0,88.85412102058321,1.631678796363346,59.12920633447404,7.105427357601002e-15
88800,111.20692717639997,0.0,88.85351659729285,1.631074373072991,59.12920633447404,7.105427357601002e-15
89400,111.20692717639997,0.0,88.85323799538119,1.6307957711613312,59.12920633447404,7.105427357601002e-15
90000,111.20692717639997,0.0,88.8533993995705,1.6309571753506447,59.12920633447404,7.105427357601002e-15
90600,111.20692717639997,0.0,88.85414552535968,1.6317033011398223,59.12920633447404,7.105427357601002e-15
91200,111.20692717639997,0.0,88.85568063644129,1.6332384122214307,59.12920633447404,7.105427357601002e-15
91800,111.20692717639997,0.0,88.85815537689723,1.6357131526773685,59.12920633447404,7.105427357601002e-15
92400,111.20692717639997,0.0,88.86165423403509,1.6392120098152247,59.12920633447404,7.105427357601002e-15
93000,111.20692717639997,0.0,88.86621363125244,1.643771407032574,59.12920633447404,7.105427357601002e-15
93600,111.20692717639997,0.0,88.87178237426669,1.6493401500468252,59.12920633447404,7.105427357601002e-15
94200,111.20692717639997,0.0,88.87823196785735,1.6557897436374844,59.12920633447404,7.105427357601002e-15
94800,111.20692717639997,0.0,88.88530576064097,1.6628635364211135,59.12920633447404,7.105427357601002e-15
95400,111.20692717639997,0.0,88.89294498592949,1.6705027617096277,59.12920633447404,7.105427357601002e-15
96000,111.20692717639997,0.0,88.90111716646419,1.678674942244328,59.12920633447404,7.105427357601002e-15
96600,111.20692717639997,0.0,88.90996184394028,1.687519619720419,59.12920633447404,7.105427357601002e-15
97200,111.20692717639997,0.0,88.91975390854543,1.6973116843255696,59.12920633447404,7.105427357601002e-15
97800,111.20692717639997,0.0,88.93086653251942,1.7084243082995556,59.12920633447404,7.105427357601002e-15
98400,111.20692717639997,0.0,88.94365610391162,1.72121387969176,59.12920633447404,7.105427357601002e-15
99000,111.20692717639997,0.0,88.95834858449791,1.735906360278051,59.12920633447404,7.105427357601002e-15
99600,111.20692717639997,0.0,88.9749480548545,1.7525058306346324,59.12920633447404,7.105427357601002e-15
100200,111.20692717639997,0.0,88.99376190433448,1.7713196801146154,59.12920633447404,7.105427357601002e-15
100800,111.20692717639997,0.0,89.01486682734304,1.7924246031231803,59.12920633447404,7.105427357601002e-15
101400,111.20692717639997,0.0,89.03835969664306,1.8159174724231946,59.12920633447404,7.105427357601002e-15
102000,111.20692717639997,0.0,89.06412010083407,1.841677876614213,59.12920633447404,7.105427357601002e-15
102600,111.20692717639997,0.0,89.09181301396923,1.869370789749368,59.12920633447404,7.105427357601002e-15
103200,111.20692717639997,0.0,89.1209477551291,1.8985055309092331,59.12920633447404,7.105427357601002e-15
103800,111.20692717639997,0.0,89.1502970513883,1.9278548271684457,59.12920633447404,7.105427357601002e-15
104400,111.20692717639997,0.0,89.17790439905272,1.95546217483286,59.12920633447404,7.105427357601002e-15
105000,111.20692717639997,0.0,89.20206387805487,1.9796216538350109,59.12920633447404,7.105427357601002e-15
105600,111.20692717639997,0.0,89.22203873335806,1.9995965091382004,59.12920633447404,7.105427357601002e-15
106200,111.20692717639997,0.0,89.2374740644629,2.01503184024304,59.12920633447404,7.105427357601002e-15
106800,111.20692717639997,0.0,89.24864097520138,2.0261987509815214,59.12920633447404,7.105427357601002e-15
107400,111.20692717639997,0.0,89.25603164694131,2.033589422721448,59.12920633447404,7.105427357601002e-15
108000,111.20692717639997,0.0,89.26030004766783,2.0378578234479647,59.12920633447404,7.105427357601002e-15
108600,111.20692717639997,0.0,89.26205557027144,2.0396133460515813,59.12920633447404,7.105427357601002e-15
109200,111.20692717639997,0.0,89.2619009797419,2.039458755522034,59.12920633447404,7.105427357601002e-15
109800,111.20692717639997,0.0,89.26040473785562,2.0379625136357618,59.12920633447404,7.105427357601002e-15
110400,111.20692717639997,0.0,89.25810171162263,2.035659487402768,59.12920633447404,7.105427357601002e-15
111000,111.20692717639997,0.0,89.2554878086031,2.0330455843832453,59.12920633447404,7.105427357601002e-15
111600,111.20692717639997,0.0,89.25300027792481,2.030558053704951,59.12920633447404,7.105427357601002e-15
112200,111.20692717639997,0.0,89.25099368455736,2.0285514603374963,59.12920633447404,7.105427357601002e-15
112800,111.20692717639997,0.0,89.24973429782995,2.0272920736100843,59.12920633447404,7.105427357601002e-15
113400,111.20692717639997,0.0,89.24942559930076,2.0269833750809028,59.12920633447404,7.105427357601002e-15
114000,111.20692717639997,0.0,89.25024167029875,2.0277994460788875,59.12920633447404,7.105427357601002e-15
114600,111.20692717639997,0.0,89.25233553331874,2.029893309098881,59.12920633447404,7.105427357601002e-15
115200,111.20692717639997,0.0,89.25581796297723,2.033375738757371,59.12920633447404,7.105427357601002e-15
115800,111.20692717639997,0.0,89.26075251565159,2.0383102914317277,59.12920633447404,7.105427357601002e-15
116400,111.20692717639997,0.0,89.26719586113089,2.0447536369110253,59.12920633447404,7.105427357601002e-15
117000,111.20692717639997,0.0,89.27532227598347,2.0528800517636085,59.12920633447404,7.105427357601002e-15
117600,111.20692717639997,0.0,89.28551118187886,2.0630689576589987,59.12920633447404,7.105427357601002e-15
118200,111.20692717639997,0.0,89.29826207670696,2.0758198524871005,59.12920633447404,7.105427357601002e-15
118800,111.20692717639997,0.0,89.31398451203754,2.091542287817674,59.12920633447404,7.105427357601002e-15
119400,111.20692717639997,0.0,89.33375777054616,2.1113155463262956,59.12920633447404,7.105427357601002e-15
120000,111.20692717639997,0.0,89.35908005242118,2.136637828201316,59.12920633447404,7.105427357601002e-15
120600,111.20692717639997,0.0,89.39234665206963,2.1699044278497723,59.12920633447404,7.105427357601002e-15
121200,111.20692717639997,0.0,89.43793460011688,2.215492375897014,59.12920633447404,7.105427357601002e-15
121800,111.20692717639997,0.0,89.5005919923142,2.2781497680943374,59.12920633447404,7.105427357601002e-15
122400,111.20692717639997,0.0,89.58145674931559,2.3590145250957306,59.12920633447404,7.105427357601002e-15
123000,111.20692717639997,0.0,89.6776197850672,2.455177560847332,59.12920633447404,7.105427357601002e-15
123600,111.20692717639997,0.0,89.79208112468848,2.569638900468618,59.12920633447404,7.105427357601002e-15
124200,111.54906159583355,0.34213441943357736,89.92064694465877,2.698204720438909,59.12920633447404,7.105427357601002e-15
124800,111.90681009983,0.6998829234300246,90.06745988557029,2.8450176613504254,59.12920633447404,7.105427357601002e-15
125400,112.25903021123543,1.0521030348354543,90.23308864570487,3.0106464214850064,59.12920633447404,7.105427357601002e-15
126000,112.61460544136692,1.4076782649669468,90.41822496683778,3.195782742617922,59.12920633447404,7.105427357601002e-15
126600,112.9835999956825,1.776672819282524,90.62590092684854,3.403458702628683,59.12920633447404,7.105427357601002e-15
127200,113.27131750782769,2.0643903314277168,90.86762849392237,3.6451862697025064,59.12920633447404,7.105427357601002e-15
127800,113.5338555879758,2.326928411575821,91.14039557793464,3.917953353714779,59.12920633447404,7.105427357601002e-15
128400,113.77926016926048,2.5723329928605096,91.44229961214526,4.219857387925401,59.12920633447404,7.105427357601002e-15
129000,114.02812138743569,2.821194211035717,91.77413140810845,4.551689183888584,59.12920633447404,7.105427357601002e-15
129600,114.27181353499506,3.064886358595089,92.1167962105611,4.894353986341244,59.12920633447404,7.105427357601002e-15
130200,114.51174391042466,3.3048167340246835,92.46121773420757,5.238775509987704,59.12920633447404,7.105427357601002e-15
130800,114.72768395635623,3.5207567799562582,92.78379785737194,5.5613556331520755,59.12920633447404,7.105427357601002e-15
131400,114.93535895177101,3.7284317753710354,93.09853556449194,5.876093340272078,59.16034759867478,0.031141264200748253
132000,115.12687076280783,3.919943586407854,93.41132312489661,6.18888090067675,59.32616166457905,0.19695533010501265
132600,115.31109052612622,4.1041633497262495,93.71847352745536,6.4960313032354975,59.50960466699809,0.3803983325240523
133200,115.48530497926136,4.278377802861385,94.00984624161912,6.787404017399254,59.68825547387268,0.5590491393986454
133800,115.64718571030204,4.4402585339020675,94.31294585195617,7.090503627736311,59.842452922903085,0.7132465884290511
134400,115.74500136279283,4.538074186392862,94.61720070076757,7.3947584765477075,59.99221857705879,0.8630122425847588
135000,115.8123341704988,4.6054069940988285,94.91452512362686,7.692082899406998,60.14611990392424,1.0169135694502032
135600,115.85779333198597,4.650866155586002,95.20531642413121,7.98287419991135,60.30645708824975,1.1772507537757164
136200,115.88760812372739,4.680680947327417,95.49008499096398,8.267642766744117,60.46473748446203,1.3355311499879932
136800,115.90062375221807,4.693696575818095,95.77802469088834,8.555582466668483,60.624543093345494,1.49533675887146
137400,115.89844609314277,4.691518916742794,96.02488961148165,8.802447387261793,60.74310352401404,1.6138971895400047
138000,115.88048006813452,4.673552891734545,96.23030690484065,9.007864680620784,60.8333066261223,1.7041002916482668
138600,115.84951349571237,4.6425863193124,96.39762387465433,9.175181650434467,60.910449763662996,1.7812434291889616
139200,115.80708588704871,4.600158710648742,96.56097811849864,9.338535894278778,60.98156138528135,1.8523550508073185
139800,115.7543481058262,4.547420929426224,96.70197455363382,9.479532329413956,61.05981978424217,1.9306134497681384
140400,115.69214508063344,4.4852179042334654,96.81367050869586,9.591228284476003,61.13762513165402,2.008418797179985
141000,115.62112932211083,4.41420214571086,96.8991054655264,9.676663241306542,61.20178549004876,2.0725791555747293
141600,115.55041324748538,4.343486071085408,96.9601638776005,9.737721653380632,61.253042316551756,2.123835982077722
142200,115.4758688575265,4.268941681126535,96.9985551808846,9.776112956664733,61.303784115171496,2.1745777806974615
142800,115.39746003502434,4.1905328586243655,97.01937413826558,9.796931914045715,61.352306755995386,2.2231004215213517
143400,115.31572045745408,4.108793281054105,97.02408925409934,9.801647029879476,61.39692647504856,2.267720140574525
144000,115.23065994342602,4.023732767026047,97.01467007985288,9.792227855633016,61.436252624138724,2.30704628966469
144600,115.14207255234727,3.9351453759473003,96.99347077563803,9.77102855141817,61.47064702137503,2.341440686900995
145200,115.04901452844757,3.8420873520475993,96.96216836706697,9.739726142847104,61.50072094462164,2.3715146101476066
145800,114.9516439781707,3.7447168017707213,96.92165855915056,9.699216334930696,61.52421554325365,2.3950092087796193
146400,114.85147627284042,3.644549096440443,96.8726993516594,9.650257127439545,61.541736170561286,2.412529836087252
147000,114.75016249991403,3.543235323514054,96.8169850899459,9.59454286572604,61.5537007765484,2.4244944420743693
147600,114.6465978683357,3.4396706919357314,96.75674574056936,9.534303516349496,61.56029735503449,2.4310910205604586
148200,114.53824521601472,3.331318039614743,96.68998206439906,9.4675398401792,61.561904720284815,2.432698385810781
148800,114.42930376650274,3.222376590102769,96.61693728151909,9.394495057299224,61.55902216181521,2.429815827341173
149400,114.3181696238892,3.111242447489232,96.53947106949292,9.317028845273057,61.552050334849206,2.4228440003751714
150000,114.20339816436866,2.996470987968692,96.45703070162465,9.234588477404785,61.541595481695616,2.4123891472215817
150600,114.08393310786985,2.8770059314698813,96.37053307727567,9.148090853055805,61.52806357560433,2.398857241130294
151200,113.96099081521665,2.7540636388166746,96.2809530660646,9.058510841844736,61.511872065652476,2.3826657311784416
151800,113.83600162888814,2.629074452488169,96.18791181701378,8.965469592793923,61.49326523486399,2.3640589003899564
152400,113.72676529497035,2.5198381185703767,96.09273590124889,8.870293677029025,61.472318959606554,2.3431126251325196
153000,113.61983723855643,2.412910062156456,95.99543945013265,8.772997225912789,61.44939789671738,2.3201915622433447
153600,113.51575917384005,2.3088319974400804,95.89650112551884,8.674058901298977,61.42492270573809,2.2957163712640565
154200,113.41318363420207,2.2062564578020982,95.79753812442341,8.57509590020355,61.399281499147754,2.2700751646737203
154800,113.31098562868885,2.104058452288882,95.69927143534915,8.476829211129285,61.37269764714475,2.243491312670713
155400,113.20763305088086,2.000705874480886,95.60206065165518,8.379618427435318,61.34512218710552,2.2159158526314826
156000,113.18340003196695,1.976472855566982,95.50506827119946,8.282626046979601,61.31681815701877,2.1876118225447385
156600,113.18776502972551,1.9808378533255393,95.40754957761973,8.185107353399871,61.28820636359794,2.1590000291239093
157200,113.22108472519356,2.014157548793591,95.31139614171418,8.088953917494322,61.25937413982592,2.1301678053518884
157800,113.28219826197969,2.0752710855797147,95.21800255705153,7.995560332831673,61.230350368505746,2.1011440340317122
158400,113.3664598430585,2.159532666658521,95.12911105549247,7.906668831272611,61.20137621026157,2.0721698757875373
159000,113.47012931297401,2.263202136574037,95.047034805923,7.824592581703143,61.16856909148959,2.039362757015553
159600,113.58062247567206,2.373695299272086,94.97468452788266,7.752242303662797,61.13514595730703,2.0059396228329973
160200,113.70132291945664,2.494395743056671,94.91360645396813,7.691164229748267,61.10187858432426,1.972672249850227
160800,113.829112957909,2.6221857815090317,94.86437308102455,7.6419308568046915,61.06910847809527,1.9399021436212394
161400,113.96315397277853,2.756226796378556,94.82866616158907,7.606223937369208,61.037332984540264,1.9081266500662295
162000,114.10130413881352,2.8943769624135456,94.80770343976565,7.585261215545785,61.00704908911162,1.8778427546375838
162600,114.24590285794001,3.0389756815400375,94.80211978069153,7.579677556471665,60.97875223968714,1.8495459052131054
163200,114.33600576231744,3.129078585917469,94.8114712062882,7.589028982068342,60.95312361967808,1.8239172852040468
163800,114.40328035480213,3.1963531784021626,94.83527263505628,7.612830410836423,60.93079035310242,1.8015840186283825
164400,114.45452058041455,3.24759340401458,94.87349655326248,7.651054329042623,60.91158635887241,1.7823800243983783
165000,114.4920352435227,3.285108067122721,94.92516571959939,7.70272349537953,60.895807295556324,1.7666009610822897
165600,114.51647454607092,3.309547369670952,94.98828237182477,7.765840147604905,60.88291877513943,1.7537124406653959
