t_sec,WSE_고읍교,h_고읍교,WSE_경호교,h_경호교,WSE_수산교,h_수산교
137400,117.78806735102069,0.0,97.52829962199966,10.090906468689184,73.44294519311285,13.516660030941956
138000,117.78806735102069,0.0,97.72860176745546,10.291208614144978,74.03702519037458,14.110740028203686
138600,117.78806735102069,0.0,97.89050894542162,10.453115792111134,74.63503815387722,14.708752991706326
139200,117.78806735102069,0.0,98.00983331882627,10.572440165515786,75.23368552913693,15.307400366966043
139800,117.78806735102069,0.0,98.10899606884571,10.671602915535232,75.8220606620601,15.895775499889204
140400,117.78806735102069,0.0,98.18333428003645,10.745941126725967,76.41838492589044,16.492099763719544
141000,117.78806735102069,0.0,98.23535532378841,10.79796217047793,77.01584163136245,17.089556469191557
141600,117.78806735102069,0.0,98.2710377902832,10.833644636972721,77.61422475170266,17.687939589531773
142200,117.78806735102069,0.0,98.2925641643766,10.855171011066119,78.21059452771121,18.284309365540317
142800,117.78806735102069,0.0,98.30126563227192,10.86387247896144,78.79252325400277,18.86623809183188
143400,117.78806735102069,0.0,98.29840663042552,10.861013477115037,79.35914978421722,19.43286462204633
144000,117.78806735102069,0.0,98.28571563143498,10.848322478124501,79.92699112836232,20.000705966191425
144600,117.78806735102069,0.0,98.2643832048842,10.826990051573716,80.48095879497194,20.554673632801048
145200,117.78806735102069,0.0,98.23525312319981,10.79785996988933,81.01788227129848,21.091597109127584
145800,117.78806735102069,0.0,98.19961809847902,10.76222494516854,81.53948545080586,21.613200288634964
146400,117.78806735102069,0.0,98.1579300977907,10.720536944480216,82.04668939536708,22.12040423319619
147000,117.78806735102069,0.0,98.10956131343976,10.672168160129274,82.52956036708126,22.603275204910368
147600,117.78806735102069,0.0,98.05597366589917,10.618580512588693,82.97596171528748,23.04967655311659
148200,117.78806735102069,0.0,97.99778718333368,10.560394030023204,83.38175279560446,23.455467633433564
148800,117.78806735102069,0.0,97.93442828512885,10.497035131818365,83.7459678971336,23.819682734962704
149400,117.78806735102069,0.0,97.86723902672085,10.429845873410372,84.06640757926978,24.140122417098887
150000,117.78806735102069,0.0,97.79725363302903,10.359860479718549,84.34529642003976,24.419011257868867
150600,117.78806735102069,0.0,97.72390267953737,10.286509526226894,84.58665995994383,24.66037479777294
151200,117.78806735102069,0.0,97.64880974800329,10.211416594692807,84.80118515839051,24.874899996219618
151800,117.78806735102069,0.0,97.57084112100978,10.133447967699297,84.98433606086205,25.058050898691157
152400,117.78806735102069,0.0,97.49072644627206,10.053333292961582,85.14092679784731,25.214641635676422
153000,117.78806735102069,0.0,97.40920657070598,9.971813417395495,85.27902398181637,25.352738819645474
153600,117.78806735102069,0.0,97.32626935589398,9.888876202583504,85.398676075307,25.472390913136103
154200,117.78806735102069,0.0,97.24410583119476,9.806712677884278,85.50078396881668,25.574498806645785
154800,117.78806735102069,0.0,97.16247315476433,9.725080001453847,85.58748411335046,25.661198951179564
155400,117.78806735102069,0.0,97.08167037009098,9.644277216780495,85.66042579908684,25.734140636915946
156000,117.78806735102069,0.0,97.00094971215226,9.563556558841782,85.72436563398624,25.798080471815346
156600,117.78806735102069,0.0,96.92617188364342,9.488778730332939,85.78176128137001,25.855476119199118
157200,117.78806735102069,0.0,96.85827833671256,9.420885183402078,85.83316778223237,25.906882620061474
157800,117.78806735102069,0.0,96.79768894926879,9.360295795958308,85.87931871066657,25.953033548495675
158400,117.78806735102069,0.0,96.74555656166851,9.308163408358027,85.92071105239533,25.99442589022444
159000,117.78806735102069,0.0,96.70328212457102,9.265888971260537,85.95795249819098,26.031667336020085
159600,117.78806735102069,0.0,96.6725271194204,9.235133966109913,85.9912664206546,26.064981258483705
160200,117.78806735102069,0.0,96.65402658755889,9.216633434248408,86.02151815963366,26.095232997462766
160800,117.78806735102069,0.0,96.64818038306173,9.210787229751247,86.04932860001837,26.12304343784748
161400,117.78806735102069,0.0,96.6555435784614,9.218150425150924,86.07528887611814,26.149003713947245
162000,117.78806735102069,0.0,96.67671970518786,9.239326551877383,86.10007069436408,26.173785532193186
